,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1320,"Washington, DC",38.8956958,-77.0175359,Kimpton Hotel Monaco Washington DC,38.896751,-77.022487,Hotel
1321,"Washington, DC",38.8956958,-77.0175359,Bar Deco,38.89894049677743,-77.01962918043137,Cocktail Bar
1322,"Washington, DC",38.8956958,-77.0175359,Carving Room Kitchen & Bar,38.8994039073748,-77.01596796512604,Bar
1323,"Washington, DC",38.8956958,-77.0175359,Downtown Holiday Market,38.89731516870854,-77.02254753691201,Christmas Market
1324,"Washington, DC",38.8956958,-77.0175359,Hamilton's Bar & Grill,38.893254077287416,-77.0134600996971,Dive Bar
1325,"Washington, DC",38.8956958,-77.0175359,Penn Quarter Sports Tavern,38.89427802276045,-77.0214323003633,Sports Bar
1326,"Washington, DC",38.8956958,-77.0175359,Momoyama,38.893172382658584,-77.01355354335563,Sushi Restaurant
1327,"Washington, DC",38.8956958,-77.0175359,John Marshall Park,38.89329978961565,-77.01742120801387,Park
1328,"Washington, DC",38.8956958,-77.0175359,Cascade Cafe,38.89136062496509,-77.01789963974805,Café
1329,"Washington, DC",38.8956958,-77.0175359,Potbelly Sandwich Shop,38.894228,-77.021373,Sandwich Place
1330,"Washington, DC",38.8956958,-77.0175359,Starbucks,38.89397424171016,-77.02165369587058,Coffee Shop
1331,"Washington, DC",38.8956958,-77.0175359,Espresso & Gelato Bar,38.891361127233154,-77.01786581986697,Coffee Shop
1332,"Washington, DC",38.8956958,-77.0175359,Cosi,38.893997,-77.020098,Sandwich Place
1333,"Washington, DC",38.8956958,-77.0175359,Capitol Cafe,38.89290217302212,-77.01345783404058,Café
1334,"Washington, DC",38.8956958,-77.0175359,Indiana Plaza,38.893595426362474,-77.02176829562931,Plaza
1335,"Washington, DC",38.8956958,-77.0175359,Johnny's Deli,38.89349159143814,-77.0200143393707,Deli / Bodega
1336,"Washington, DC",38.8956958,-77.0175359,HP New Media Gallery,38.892806,-77.019226,Museum
1337,"Washington, DC",38.8956958,-77.0175359,Mellon Fountain,38.89230802520535,-77.01960924088442,Plaza
1338,"Washington, DC",38.8956958,-77.0175359,Vermeer and the Masters of Genre Painting,38.89166,-77.018962,Exhibit
1339,"Washington, DC",38.8956958,-77.0175359,Burke Theater,38.89422808424731,-77.0228719583555,Movie Theater
1340,"Boston, MA",42.3581386,-71.0591846,Sam LaGrassa's,42.35687,-71.05996,Sandwich Place
1341,"Boston, MA",42.3581386,-71.0591846,The Freedom Trail,42.357314159016994,-71.06103847963261,Historic Site
1342,"Boston, MA",42.3581386,-71.0591846,Tatte Bakery & Cafe,42.35845066983387,-71.05798060378322,Bakery
1343,"Boston, MA",42.3581386,-71.0591846,haley.henry,42.357573626985655,-71.05949493285475,Restaurant
1344,"Boston, MA",42.3581386,-71.0591846,sweetgreen,42.357703617205935,-71.0587126799328,Salad Place
1345,"Boston, MA",42.3581386,-71.0591846,Ruth's Chris Steak House,42.358125,-71.059337,Steakhouse
1346,"Boston, MA",42.3581386,-71.0591846,Boston Athenaeum,42.35748053766697,-71.06183760036927,Library
1347,"Boston, MA",42.3581386,-71.0591846,DAVIDsTEA,42.35743097606041,-71.0586925794352,Tea Room
1348,"Boston, MA",42.3581386,-71.0591846,Zo,42.359303326648295,-71.06035233177231,Greek Restaurant
1349,"Boston, MA",42.3581386,-71.0591846,Ogawa Coffee Boston,42.35667419913848,-71.05810867191069,Coffee Shop
1350,"Boston, MA",42.3581386,-71.0591846,Pabu Boston,42.35625539999999,-71.05941659999999,Sushi Restaurant
1351,"Boston, MA",42.3581386,-71.0591846,Render Coffee,42.35714521652015,-71.0573419723439,Coffee Shop
1352,"Boston, MA",42.3581386,-71.0591846,Clover Food Lab DTX,42.35767437884534,-71.05930564739923,American Restaurant
1353,"Boston, MA",42.3581386,-71.0591846,Boston Massacre Monument,42.35895538628799,-71.05697061186841,Monument / Landmark
1354,"Boston, MA",42.3581386,-71.0591846,The Oceanaire Seafood Room,42.3590705,-71.059173,Seafood Restaurant
1355,"Boston, MA",42.3581386,-71.0591846,Old State House,42.35886491485705,-71.05746150827233,Historic Site
1356,"Boston, MA",42.3581386,-71.0591846,Irish Famine Memorial,42.357356135579344,-71.05852856252214,Sculpture Garden
1357,"Boston, MA",42.3581386,-71.0591846,Parker's Bar,42.357923265035744,-71.05991747202404,Hotel Bar
1358,"Boston, MA",42.3581386,-71.0591846,Kimpton Nine Zero Hotel,42.357388,-71.060696,Hotel
1359,"Boston, MA",42.3581386,-71.0591846,Old South Meeting House,42.35718263163113,-71.05864746094271,Historic Site
1360,"Boston, MA",42.3581386,-71.0591846,Marliave,42.356930064003635,-71.06025724227246,New American Restaurant
1361,"Boston, MA",42.3581386,-71.0591846,Shake Shack,42.35668,-71.05843,Burger Joint
1362,"Boston, MA",42.3581386,-71.0591846,Cafe Artigiano,42.358025,-71.05905,Italian Restaurant
1363,"Boston, MA",42.3581386,-71.0591846,Shawarma Falafel,42.35715,-71.05968,Falafel Restaurant
1364,"Boston, MA",42.3581386,-71.0591846,Old City Hall,42.3577606234925,-71.05955960625896,Historic Site
1365,"Boston, MA",42.3581386,-71.0591846,Falafel King,42.35788824109196,-71.05818669741251,Falafel Restaurant
1366,"Boston, MA",42.3581386,-71.0591846,Boston Wine Exchange,42.35607020737536,-71.05741965976519,Wine Shop
1367,"Boston, MA",42.3581386,-71.0591846,Luke's Lobster,42.35750833052737,-71.0585374820728,Seafood Restaurant
1368,"Boston, MA",42.3581386,-71.0591846,The Last Hurrah,42.35800938617912,-71.06033245425898,Bar
1369,"Boston, MA",42.3581386,-71.0591846,Cocobeet,42.359756585235814,-71.05908513848567,Juice Bar
1370,"Boston, MA",42.3581386,-71.0591846,Silvertone,42.35714923797892,-71.0610909302858,American Restaurant
1371,"Boston, MA",42.3581386,-71.0591846,Faneuil Hall Marketplace,42.359977505576424,-71.05641034076862,Historic Site
1372,"Boston, MA",42.3581386,-71.0591846,Yvonne's,42.355664233287655,-71.06146632268391,New American Restaurant
1373,"Boston, MA",42.3581386,-71.0591846,Dig Inn,42.35759903792519,-71.05826387528943,New American Restaurant
1374,"Boston, MA",42.3581386,-71.0591846,Pavia - Italian Cuisine & Catering,42.35775184002537,-71.05591345776388,Italian Restaurant
1375,"Boston, MA",42.3581386,-71.0591846,Caffè Nero,42.357144,-71.058049,Coffee Shop
1376,"Boston, MA",42.3581386,-71.0591846,Spyce,42.35802203383563,-71.05821777407657,Restaurant
1377,"Boston, MA",42.3581386,-71.0591846,Wachusett Boston Brew Yard at City Hall,42.35978814848613,-71.05729594885499,Beer Garden
1378,"Boston, MA",42.3581386,-71.0591846,Primark,42.35553779610866,-71.06009493485749,Clothing Store
1379,"Boston, MA",42.3581386,-71.0591846,Zen Japanese Grill & Sushi Bar,42.358020493406705,-71.06253096680149,Sushi Restaurant
1380,"Boston, MA",42.3581386,-71.0591846,Omni Parker House,42.357583,-71.06021,Hotel
1381,"Boston, MA",42.3581386,-71.0591846,Zo,42.35919645427936,-71.0554672012491,Greek Restaurant
1382,"Boston, MA",42.3581386,-71.0591846,Carrie Nation Restaurant & Cocktail Club,42.358315646666995,-71.06145813447277,American Restaurant
1383,"Boston, MA",42.3581386,-71.0591846,Emmet's Irish Pub,42.35823615756918,-71.06140187159062,Irish Pub
1384,"Boston, MA",42.3581386,-71.0591846,Roche Bros Downtown Crossing,42.35536343310697,-71.06011730142201,Market
1385,"Boston, MA",42.3581386,-71.0591846,Bonapita,42.355619093801536,-71.05887043792754,Mediterranean Restaurant
1386,"Boston, MA",42.3581386,-71.0591846,Archie's New York Deli,42.35533656296053,-71.05942372043775,Deli / Bodega
1387,"Boston, MA",42.3581386,-71.0591846,DSW Designer Shoe Warehouse,42.3562473,-71.0599397,Shoe Store
1388,"Boston, MA",42.3581386,-71.0591846,Boloco,42.35803916098613,-71.05642942213558,Burrito Place
1389,"Boston, MA",42.3581386,-71.0591846,The Merchant Kitchen & Drinks,42.35562767531901,-71.05841540115365,New American Restaurant
1390,"Boston, MA",42.3581386,-71.0591846,No. 9 Park,42.35754020221547,-71.06319344448555,French Restaurant
1391,"Boston, MA",42.3581386,-71.0591846,City Hall Plaza,42.359652230450386,-71.0594770704397,Plaza
1392,"Boston, MA",42.3581386,-71.0591846,Union Club of Boston,42.35741149126363,-71.06270210930565,Restaurant
1393,"Boston, MA",42.3581386,-71.0591846,Downtown Harvard Club of Boston,42.35641655187853,-71.05707794431308,Club House
1394,"Boston, MA",42.3581386,-71.0591846,Grotto,42.35991506135848,-71.06280665488974,Italian Restaurant
1395,"Boston, MA",42.3581386,-71.0591846,Food Trucks at City Hall,42.35967759669057,-71.0575991399942,Street Food Gathering
1396,"Boston, MA",42.3581386,-71.0591846,Mooo....,42.358278140850615,-71.06197346155925,Steakhouse
1397,"Boston, MA",42.3581386,-71.0591846,Saus Restaurant,42.36107632380333,-71.0570542078555,Belgian Restaurant
1398,"Boston, MA",42.3581386,-71.0591846,Florina,42.3593747052797,-71.06321899174749,Pizza Place
1399,"Boston, MA",42.3581386,-71.0591846,Planet Fitness,42.35586834945641,-71.06136338591666,Gym / Fitness Center
1400,"Boston, MA",42.3581386,-71.0591846,Thirst Juice Co.,42.35762173312108,-71.0594540476463,Juice Bar
1401,"Boston, MA",42.3581386,-71.0591846,Post Office Square,42.3563398952114,-71.05568647384644,Park
1402,"Boston, MA",42.3581386,-71.0591846,Casa Razdora,42.35823069388653,-71.05474109000356,Italian Restaurant
1403,"Boston, MA",42.3581386,-71.0591846,Better Sorts Social Club,42.35742444859197,-71.06093362135906,Cocktail Bar
1404,"Boston, MA",42.3581386,-71.0591846,Freedom Trail Run,42.356501961719125,-71.06231320725901,Athletics & Sports
1405,"Boston, MA",42.3581386,-71.0591846,Starbucks,42.35814839,-71.05817074,Coffee Shop
1406,"Boston, MA",42.3581386,-71.0591846,XV Beacon Hotel,42.35821695852841,-71.06189960202363,Hotel
1407,"Boston, MA",42.3581386,-71.0591846,Caffè Nero,42.3593548987744,-71.05963128041422,Coffee Shop
1408,"Boston, MA",42.3581386,-71.0591846,HomeGoods,42.356323432508255,-71.05934466700838,Department Store
1409,"Boston, MA",42.3581386,-71.0591846,D'Guru,42.35584333755179,-71.05737634991952,Indian Restaurant
1410,"Boston, MA",42.3581386,-71.0591846,Everybody Fights FIDI,42.35564865410706,-71.0571380122536,Boxing Gym
1411,"Boston, MA",42.3581386,-71.0591846,Al's State Street Cafe,42.35907122186619,-71.05480359794034,Sandwich Place
1412,"Boston, MA",42.3581386,-71.0591846,Quincy Market,42.36010572657766,-71.05488099788126,Historic Site
1413,"Boston, MA",42.3581386,-71.0591846,Roxanne's,42.358131660213104,-71.06138348579405,Cocktail Bar
1414,"Boston, MA",42.3581386,-71.0591846,B.GOOD,42.357930362230306,-71.05811235177963,Fast Food Restaurant
1415,"Boston, MA",42.3581386,-71.0591846,Potbelly Sandwich Shop,42.357808,-71.058139,American Restaurant
1416,"Boston, MA",42.3581386,-71.0591846,Boston Chops,42.35512136849123,-71.06161238381668,Steakhouse
1417,"Boston, MA",42.3581386,-71.0591846,Chacarero,42.354936,-71.058652,Sandwich Place
1418,"Boston, MA",42.3581386,-71.0591846,George Howell Coffee,42.354723387969685,-71.06144309666223,Coffee Shop
1419,"Boston, MA",42.3581386,-71.0591846,sweetgreen,42.35934860421128,-71.05641603469843,Salad Place
1420,"Boston, MA",42.3581386,-71.0591846,Flying Tiger,42.355794,-71.060999,Gift Shop
1421,"Boston, MA",42.3581386,-71.0591846,Boston Public Market,42.36194982978392,-71.05746630749788,Market
1422,"Boston, MA",42.3581386,-71.0591846,Gap Factory Store,42.35581725738241,-71.05991666048101,Clothing Store
1423,"Boston, MA",42.3581386,-71.0591846,Walgreens,42.3572476425286,-71.05888474141466,Pharmacy
1424,"Boston, MA",42.3581386,-71.0591846,Mariel,42.357098,-71.055916,Cocktail Bar
1425,"Boston, MA",42.3581386,-71.0591846,Barry's Bootcamp,42.3540102743177,-71.0597764787762,Gym / Fitness Center
1426,"Boston, MA",42.3581386,-71.0591846,Benjamin Franklin Statue,42.35792220059792,-71.05970393319217,Monument / Landmark
1427,"Boston, MA",42.3581386,-71.0591846,MAC @ Macy's,42.35523256128744,-71.06049005544305,Cosmetics Shop
1428,"Boston, MA",42.3581386,-71.0591846,Magnolia Bakery,42.36009588690233,-71.05570809476006,Bakery
1429,"Boston, MA",42.3581386,-71.0591846,T.J. Maxx,42.3563346,-71.0592583,Department Store
1430,"Boston, MA",42.3581386,-71.0591846,Pita Thyme,42.35800572895418,-71.05502389695464,Mediterranean Restaurant
1431,"Boston, MA",42.3581386,-71.0591846,SEPHORA,42.36034083293764,-71.05608047948095,Cosmetics Shop
1432,"Boston, MA",42.3581386,-71.0591846,Caffè Nero,42.35523759206496,-71.05992269656035,Coffee Shop
1433,"Boston, MA",42.3581386,-71.0591846,The New England Holocaust Memorial,42.36105864798984,-71.05717900371499,Historic Site
1434,"Boston, MA",42.3581386,-71.0591846,Chicken & Rice Guys,42.35753213648048,-71.0585225823389,Asian Restaurant
1435,"Boston, MA",42.3581386,-71.0591846,Red's Best,42.36196033446922,-71.05758675815021,Seafood Restaurant
1436,"Boston, MA",42.3581386,-71.0591846,George Howell Coffee,42.361831810881,-71.05744523774474,Coffee Shop
1437,"Boston, MA",42.3581386,-71.0591846,Boston Chowda Company,42.360163706867915,-71.05496881630421,Seafood Restaurant
1438,"Boston, MA",42.3581386,-71.0591846,The Bar Method,42.355306,-71.05667,Gym / Fitness Center
1439,"Boston, MA",42.3581386,-71.0591846,sweetgreen,42.353943,-71.0585497,Salad Place
1440,"El Paso, TX",31.7618351,-106.4855479,Craft And Social,31.761790083985282,-106.48793740889784,Pub
1441,"El Paso, TX",31.7618351,-106.4855479,House Of Pizza,31.759773151794715,-106.48661664618545,Pizza Place
1442,"El Paso, TX",31.7618351,-106.4855479,The Briar Patch,31.761998671116356,-106.48835546494247,Gay Bar
1443,"El Paso, TX",31.7618351,-106.4855479,The Pizza Joint,31.761643891849054,-106.48806575415469,Pizza Place
1444,"El Paso, TX",31.7618351,-106.4855479,Park Tavern,31.759612637812637,-106.48748248815536,Restaurant
1445,"El Paso, TX",31.7618351,-106.4855479,The Pot au Feu,31.761755925843214,-106.48786461552127,Bistro
1446,"El Paso, TX",31.7618351,-106.4855479,San Jacinto Plaza,31.759584584101745,-106.48860330015485,Park
1447,"El Paso, TX",31.7618351,-106.4855479,Coffee Box,31.760389158369083,-106.48868446671324,Coffee Shop
1448,"El Paso, TX",31.7618351,-106.4855479,Luigi's Homestyle Pizza,31.760612046960052,-106.48610730276715,Pizza Place
1449,"El Paso, TX",31.7618351,-106.4855479,Aloft El Paso Downtown,31.759709107680393,-106.48597573125315,Hotel
1450,"El Paso, TX",31.7618351,-106.4855479,Anson Eleven,31.759071781877328,-106.48871641985389,Steakhouse
1451,"El Paso, TX",31.7618351,-106.4855479,Healthy Bite,31.759687819243457,-106.48752493777563,Fast Food Restaurant
1452,"El Paso, TX",31.7618351,-106.4855479,INTL,31.759361055116557,-106.4882123708463,Cocktail Bar
1453,"El Paso, TX",31.7618351,-106.4855479,"Hardware Specialties & Glass Co., Inc.",31.762858,-106.482331,Hardware Store
1454,"El Paso, TX",31.7618351,-106.4855479,Cafe Central,31.7584,-106.48837,Mexican Restaurant
1455,"El Paso, TX",31.7618351,-106.4855479,Pike Street Market,31.759737490817177,-106.48748270344224,American Restaurant
1456,"El Paso, TX",31.7618351,-106.4855479,Starbucks,31.75871437894744,-106.48894265951512,Coffee Shop
1457,"El Paso, TX",31.7618351,-106.4855479,The Tap,31.75851785195877,-106.48536703344615,Dive Bar
1458,"El Paso, TX",31.7618351,-106.4855479,SUBWAY,31.758741352298305,-106.48616015550596,Sandwich Place
1459,"El Paso, TX",31.7618351,-106.4855479,Gray Dog,31.76056440520334,-106.4899018716398,Lounge
1460,"El Paso, TX",31.7618351,-106.4855479,H & H Car Wash Coffee Shop,31.766201312116888,-106.48651867452841,Coffee Shop
1461,"El Paso, TX",31.7618351,-106.4855479,CVS pharmacy,31.758940999999997,-106.487851,Pharmacy
1462,"El Paso, TX",31.7618351,-106.4855479,Texas St Cantina Grill,31.762863,-106.480417,Mexican Restaurant
1463,"El Paso, TX",31.7618351,-106.4855479,8 1/2,31.761785112071678,-106.48814523622478,Gay Bar
1464,"El Paso, TX",31.7618351,-106.4855479,Circa 1963,31.76111031584788,-106.48682996977777,Lounge
1465,"El Paso, TX",31.7618351,-106.4855479,EPIC,31.762121205467793,-106.48845877644511,Gay Bar
1466,"El Paso, TX",31.7618351,-106.4855479,Dollar Tree,31.757915856065793,-106.48562768331445,Discount Store
1467,"El Paso, TX",31.7618351,-106.4855479,Nolita,31.758535385131836,-106.48492431640625,Bistro
1468,"El Paso, TX",31.7618351,-106.4855479,El Paso Brewing Co.,31.762215,-106.48140500000001,Brewery
1469,"El Paso, TX",31.7618351,-106.4855479,La Malinche- Downtown,31.75985935716488,-106.4882376955464,Mexican Restaurant
1470,"El Paso, TX",31.7618351,-106.4855479,Leo's,31.760553662631676,-106.48630690222127,Mexican Restaurant
1471,"El Paso, TX",31.7618351,-106.4855479,Leos Restaurant,31.760564312694175,-106.48638989764137,Bar
1472,"El Paso, TX",31.7618351,-106.4855479,Rulis International Kitchen,31.762172618472352,-106.48893542577264,Gastropub
1473,"El Paso, TX",31.7618351,-106.4855479,Royal Chinese Restaurant,31.758370000000003,-106.485441,Chinese Restaurant
1474,"El Paso, TX",31.7618351,-106.4855479,Podium Finish Sport Boutique & Cafe,31.76312279999999,-106.480507,Bike Shop
1475,"Detroit, MI",42.3296929,-83.043572,Guardian Building,42.32949719395758,-83.04608275976221,Building
1476,"Detroit, MI",42.3296929,-83.043572,Hart Plaza,42.3282640228893,-83.04428969032931,Plaza
1477,"Detroit, MI",42.3296929,-83.043572,Grand Trunk Pub,42.33040271544666,-83.04594325850948,Pub
1478,"Detroit, MI",42.3296929,-83.043572,The Spirit of Detroit by Marshall Fredericks,42.32927759398768,-83.04481517506044,Outdoor Sculpture
1479,"Detroit, MI",42.3296929,-83.043572,The Keep,42.33141699716651,-83.04362575702032,Speakeasy
1480,"Detroit, MI",42.3296929,-83.043572,Checker Bar,42.331301738964406,-83.04414181592293,Dive Bar
1481,"Detroit, MI",42.3296929,-83.043572,Monument to Joe Louis by Robert Graham,42.32866015218624,-83.04455056786537,Outdoor Sculpture
1482,"Detroit, MI",42.3296929,-83.043572,Cadillac Square,42.33158703898783,-83.04517593998675,Plaza
1483,"Detroit, MI",42.3296929,-83.043572,Sweetwater Tavern,42.331860789695504,-83.04183875404216,American Restaurant
1484,"Detroit, MI",42.3296929,-83.043572,Chase Bank,42.330676,-83.0466484,Bank
1485,"Detroit, MI",42.3296929,-83.043572,Campus Martius,42.33157500935305,-83.04659843444824,Park
1486,"Detroit, MI",42.3296929,-83.043572,Roasting Plant Detroit,42.33135396694831,-83.04604860350376,Coffee Shop
1487,"Detroit, MI",42.3296929,-83.043572,Townhouse Detroit,42.330305187247426,-83.04536117861272,New American Restaurant
1488,"Detroit, MI",42.3296929,-83.043572,Shake Shack,42.3309546286983,-83.04637123347649,Burger Joint
1489,"Detroit, MI",42.3296929,-83.043572,The Whiskey Parlor,42.330432780287445,-83.04594153531069,Whisky Bar
1490,"Detroit, MI",42.3296929,-83.043572,Lunchtime Global,42.33043599168094,-83.04502611157248,Deli / Bodega
1491,"Detroit, MI",42.3296929,-83.043572,Detroit RiverWalk,42.32649077625808,-83.04410934448242,Waterfront
1492,"Detroit, MI",42.3296929,-83.043572,London Chop House,42.329433536811656,-83.04758350215822,Steakhouse
1493,"Detroit, MI",42.3296929,-83.043572,Joe Muer Seafood,42.32792062466399,-83.04011059749837,Seafood Restaurant
1494,"Detroit, MI",42.3296929,-83.043572,Jacoby's German Biergarten,42.33213242418268,-83.04207280270857,German Restaurant
1495,"Detroit, MI",42.3296929,-83.043572,Dime Store,42.33103891507928,-83.0477335766095,American Restaurant
1496,"Detroit, MI",42.3296929,-83.043572,Parc,42.331564254238664,-83.0466995561501,American Restaurant
1497,"Detroit, MI",42.3296929,-83.043572,Texas de Brazil,42.33229334807155,-83.04671116832056,Steakhouse
1498,"Detroit, MI",42.3296929,-83.043572,Caucus Club,42.32943598536046,-83.04755144917539,American Restaurant
1499,"Detroit, MI",42.3296929,-83.043572,Bon Bon Bon,42.33054761711395,-83.04791362011633,Dessert Shop
1500,"Detroit, MI",42.3296929,-83.043572,Athens Souvlaki Detroit,42.33036016220847,-83.04818348005017,Diner
1501,"Detroit, MI",42.3296929,-83.043572,Green Room,42.329661075893405,-83.04720692717903,Salad Place
1502,"Detroit, MI",42.3296929,-83.043572,Central Kitchen + Bar,42.33151808834313,-83.04596175336196,American Restaurant
1503,"Detroit, MI",42.3296929,-83.043572,Potbelly Sandwich Shop,42.331122,-83.047213,Sandwich Place
1504,"Detroit, MI",42.3296929,-83.043572,Bangkok Crossing,42.33050935802678,-83.0461183752352,Thai Restaurant
1505,"Detroit, MI",42.3296929,-83.043572,St Andrew's Hall,42.33237585230494,-83.04163656724867,Concert Hall
1506,"Detroit, MI",42.3296929,-83.043572,Greenwich Time,42.33134613149294,-83.04378531969253,Dive Bar
1507,"Detroit, MI",42.3296929,-83.043572,Buhl Bar,42.329828811698476,-83.0467165197719,Cocktail Bar
1508,"Detroit, MI",42.3296929,-83.043572,Detroit Foundation Hotel,42.328332202455975,-83.04836009315102,Hotel
1509,"Detroit, MI",42.3296929,-83.043572,Which Wich Superior Sandwiches,42.33041213734161,-83.04707898576922,Restaurant
1510,"Detroit, MI",42.3296929,-83.043572,Detroit Marriott at the Renaissance Center,42.3287306,-83.0408571,Hotel
1511,"Detroit, MI",42.3296929,-83.043572,Detroiter Bar/Malaka's,42.33314848277229,-83.04148796096722,Bar
1512,"Detroit, MI",42.3296929,-83.043572,The Beach Bar,42.33136372382434,-83.04657522952905,Beer Garden
1513,"Detroit, MI",42.3296929,-83.043572,Avalon Cafe and Bakery,42.33283408579149,-83.04769430603542,Café
1514,"Detroit, MI",42.3296929,-83.043572,Detroit Water Ice Factory,42.332575436939216,-83.04743554358843,Ice Cream Shop
1515,"Detroit, MI",42.3296929,-83.043572,Maru Sushi & Grill,42.330360267189945,-83.04826921057862,Japanese Restaurant
1516,"Detroit, MI",42.3296929,-83.043572,The Apparatus Room,42.328113184733425,-83.04829867729079,Restaurant
1517,"Detroit, MI",42.3296929,-83.043572,Shelter,42.332355727286064,-83.04165228322096,Concert Hall
1518,"Detroit, MI",42.3296929,-83.043572,Orchid Thai,42.33357944506881,-83.04521964150345,Thai Restaurant
1519,"Detroit, MI",42.3296929,-83.043572,Cadillac Square Diner,42.33156212927887,-83.04434904847862,Diner
1520,"Detroit, MI",42.3296929,-83.043572,Lafayette Coney Island,42.33168295619689,-83.04878018459664,Hot Dog Joint
1521,"Detroit, MI",42.3296929,-83.043572,Granite City Food & Brewery,42.329493338267206,-83.04121762388051,American Restaurant
1522,"Detroit, MI",42.3296929,-83.043572,Starbucks,42.33133675580767,-83.04675329527072,Coffee Shop
1523,"Detroit, MI",42.3296929,-83.043572,Fort Street Galley,42.330242151178794,-83.04843889388762,Bar
1524,"Detroit, MI",42.3296929,-83.043572,Carnival Fresh Mex,42.33075702947,-83.04732752948378,Mexican Restaurant
1525,"Detroit, MI",42.3296929,-83.043572,Blue Star Cafe,42.32899340460402,-83.04860451779577,Deli / Bodega
1526,"Detroit, MI",42.3296929,-83.043572,Freshii,42.331569348129044,-83.04771331721646,Restaurant
1527,"Detroit, MI",42.3296929,-83.043572,Courtyard Detroit Downtown,42.330516647249816,-83.04162888294476,Hotel
1528,"Detroit, MI",42.3296929,-83.043572,The Gateway to Freedom,42.32642,-83.044029,Outdoor Sculpture
1529,"Detroit, MI",42.3296929,-83.043572,Nathan's Deli,42.33169220235989,-83.03856589457949,Deli / Bodega
1530,"Detroit, MI",42.3296929,-83.043572,Andiamo Detroit Riverfront,42.328154700484156,-83.03925724074287,Italian Restaurant
1531,"Detroit, MI",42.3296929,-83.043572,Rice Bowl Asian Kitchen,42.33004900820841,-83.04156903683045,Chinese Restaurant
1532,"Detroit, MI",42.3296929,-83.043572,Niki's Pizza,42.33372692388057,-83.04167459496661,Pizza Place
1533,"Detroit, MI",42.3296929,-83.043572,American Coney Island,42.3316560914145,-83.04847331202708,Hot Dog Joint
1534,"Detroit, MI",42.3296929,-83.043572,3rd Floor lobby,42.328903588929684,-83.03984668691153,Hotel
1535,"Detroit, MI",42.3296929,-83.043572,Potbelly Sandwich Shop,42.328899,-83.038443,Sandwich Place
1536,"Detroit, MI",42.3296929,-83.043572,Brome Modern Eatery,42.3292,-83.04825,Restaurant
1537,"Detroit, MI",42.3296929,-83.043572,RenCen Fitness,42.328439831231144,-83.0388030702426,Gym
1538,"Detroit, MI",42.3296929,-83.043572,Panera Bread,42.32831029078453,-83.03921651619858,Bakery
1539,"Detroit, MI",42.3296929,-83.043572,Stella Cafe,42.32977265762618,-83.04640539621776,Café
1540,"Detroit, MI",42.3296929,-83.043572,Slices,42.33265209585138,-83.04753996680128,Pizza Place
1541,"Detroit, MI",42.3296929,-83.043572,Abe's Deli at Comerica Tower,42.33004440606734,-83.04472602472796,Sandwich Place
1542,"Detroit, MI",42.3296929,-83.043572,Good People Popcorn,42.332896999999996,-83.041457,Snack Place
1543,"Detroit, MI",42.3296929,-83.043572,VOLT,42.3285072,-83.040389,Bar
1544,"Detroit, MI",42.3296929,-83.043572,Starbucks,42.330424945788195,-83.04651260375975,Coffee Shop
1545,"Detroit, MI",42.3296929,-83.043572,Bellacino's Pizza & Grinders,42.33150839965422,-83.04771418597348,Pizza Place
1546,"Detroit, MI",42.3296929,-83.043572,Jimmy John's,42.33321421139558,-83.04560160823587,Sandwich Place
1547,"Detroit, MI",42.3296929,-83.043572,DuMouchelles Art Gallery,42.330687,-83.040977,Art Gallery
1548,"Detroit, MI",42.3296929,-83.043572,Jimmy John's,42.32994869242844,-83.04673322605996,Sandwich Place
1549,"Detroit, MI",42.3296929,-83.043572,Pure Detroit,42.329502786797896,-83.04624917012607,Clothing Store
1550,"Detroit, MI",42.3296929,-83.043572,City Market,42.33164224128251,-83.04183926763035,Food & Drink Shop
1551,"Detroit, MI",42.3296929,-83.043572,Top of the Pontch,42.328007,-83.047664,New American Restaurant
1552,"Detroit, MI",42.3296929,-83.043572,London Chop House Cigar Bar,42.32906510753429,-83.04739643531585,Cocktail Bar
1553,"Detroit, MI",42.3296929,-83.043572,Compuware World Headquarters,42.332258418186285,-83.0466726141566,Office
1554,"Detroit, MI",42.3296929,-83.043572,PNC Bank,42.3295792,-83.0467208,Bank
1555,"Detroit, MI",42.3296929,-83.043572,AT&T,42.329278827040326,-83.039196431746,Mobile Phone Shop
1556,"Detroit, MI",42.3296929,-83.043572,QZine,42.33046323497224,-83.04600440753404,Café
1557,"Detroit, MI",42.3296929,-83.043572,CK Mediterranean Grill & Catering,42.33367712954491,-83.04512635382368,Mediterranean Restaurant
1558,"Detroit, MI",42.3296929,-83.043572,Ready Player One,42.33296385812939,-83.04308020977437,Arcade
1559,"Detroit, MI",42.3296929,-83.043572,Detroit Princess,42.32603252683098,-83.04501603604758,Boat or Ferry
1560,"Detroit, MI",42.3296929,-83.043572,The District,42.32873154996495,-83.04752592598449,Restaurant
1561,"Detroit, MI",42.3296929,-83.043572,Chase Bank,42.3294474,-83.0402439,Bank
1562,"Detroit, MI",42.3296929,-83.043572,Huntington Bank,42.3329135,-83.045943,Bank
1563,"Detroit, MI",42.3296929,-83.043572,Subway,42.329637,-83.040065,Sandwich Place
1564,"Detroit, MI",42.3296929,-83.043572,Domino's Pizza,42.329429528967765,-83.04664000868797,Pizza Place
